tag_name_verbose,addresses,tag_type_verbose,tag_subtype_verbose
Kraken.com,1zqnjm3TsqtBUTjzy8CXVtBPWc7cUH2sxz9DLJzJda4jdXh,Exchange,Mandatory KYC and AML
Kucoin.com,1zqnJDvTVcVTTXbYUQdB2NJqn8usnFJAk1JkXZrSqMfFi6c,Exchange,Mandatory KYC and AML
Kraken.com,1zqm6wV3EKqudsupq4qRhxw2xKRyAFqTnYL6thmzfqHPRdC,Exchange,Mandatory KYC and AML
Bybit.com,1zqjwvEwwhzfE7vmLxGDjRUeGboHSFPEDituVKh2wiF2t2M,Exchange,Mandatory KYC and AML
Kucoin.com,1zqjpEgexa79XAHoRwEXMCmcMzxeN6uaeZJ3VZi6LGtU5SY,Exchange,Mandatory KYC and AML
Kraken.com,1zqiCvqyUduWj8x4r29PxBNf9VBQL8hYHHpSBv9B5FTMSKq,Exchange,Mandatory KYC and AML
Kraken.com,1zqhCWkGLWZjL7aKcemw535kJ2CzpS4QgQPh8KqCQ4X4E3U,Exchange,Mandatory KYC and AML
HitBTC,1zqgEJdZY5U729uw25MEc3gEvHZtmbz2sC9gMg2bGebMGfA,Exchange,Optional KYC and AML
Kraken.com,1zqg1RLknBkhNxwErMBPZn2LBEoWA1mJ55863HRwqix1siY,Exchange,Mandatory KYC and AML
HitBTC,1zqe8FAN3WbZc8bxcjGP5xkEFiqbqf5dvwF1HkHzGEMqJoC,Exchange,Optional KYC and AML
Kraken.com,1zqdUsJwSnu343zcmXkjd7T8iERgvkhLPUjfJUprYxcqMsJ,Exchange,Mandatory KYC and AML
Okx.com,1zqcvtMx7scYERRvif2tBC6Mhsu6p8R64WXZBX77Gei4DtQ,Exchange,Mandatory KYC and AML
Kraken.com,1zqcBc6B7RVDKhJxddY1niGRYZkFirqYSY2QR1fbfzkVGSd,Exchange,Mandatory KYC and AML
Kucoin.com,1zqbp2V5t1K5JN912HcgxDbUBnRFkA9aLqzGUoGt3U9PyA8,Exchange,Mandatory KYC and AML
MEXC Global,1zqb1tZqxfxmFPAdt8Ny2h6bCNYeWaphoABEuFF5n4JEybq,Exchange,Optional KYC and AML
BigONE,1zqaVLMYvJk1Bf6Vt692wYAm3EZ7NhVgvcQSw7h5oXzFMHb,Exchange,Mandatory KYC and AML
Bitfinex.com,1zqaGC6b1oiyAjmqg6Y4acx9Ga5Y9vRJVizRCBzG4mQRiz2,Exchange,Mandatory KYC and AML
Kraken.com,1zqZXTcz4bHFKW9LSxrqcCQbkk9naXGnj91ppM8PKsXGM3f,Exchange,Mandatory KYC and AML
MEXC Global,1zqZMCtsTEGuiDiWgCUsozZtydJccMDBz3Ab9ukbFQZURYT,Exchange,Optional KYC and AML
Bybit.com,1zqXqSB23CEZQ5qfv53STsnYejLYNN34R1Mb78cQjPby6oa,Exchange,Mandatory KYC and AML
Bitrue,1zqWvCKwQjkondv4sRppFiKhfe5PYcSwRTwyMFXCS1ECQcs,Exchange,Optional KYC and AML
Kraken.com,1zqV5u6CaXdH1n23j8AaGza7SUUok9JQm6mEsy5dTz7rSdi,Exchange,Mandatory KYC and AML
MEXC Global,1zqTqhj9RWS32Sw3y9iY2cnoG2ZqVbNQHpvt1N2odAMNESV,Exchange,Optional KYC and AML
Okx.com,1zqT4GaSpf3W1w5MzoZd8Ur3U6PPR53fXrJc3DjTLQcNqnN,Exchange,Mandatory KYC and AML
Kraken.com,1zqRkALX7YEUHBRo4tLz6KUPuXrhG5bKY9FwYPn3FfUz3xv,Exchange,Mandatory KYC and AML
Kraken.com,1zqRaxRnes7JUmbyABBoPYAXc4jz7fYpAoyrrVPpheudHAQ,Exchange,Mandatory KYC and AML
CoinEx,1zqQgZD4K9wuAgkktyU7WV1mVX2uL93NrEKZWz3D6gmejHF,Exchange,Mandatory KYC and AML
HitBTC,1zqNQXysWf2anCe5yf4eTy91jkzpmq4qg4iFBd7L67jVYNz,Exchange,Optional KYC and AML
Bybit.com,1zqNDTmhmAGaaUP4r32HAvLioT6SRw7BtMScTuvGwPfQaqZ,Exchange,Mandatory KYC and AML
Kraken.com,1zqLina3jWFxE7Cbv39RFWxxLVV95itsPbGMhYNq94zuC86,Exchange,Mandatory KYC and AML
Kraken.com,1zqLMjFzBxARfdansLaexSLb5aRRTxnH3qC3qzgT3GA68Xn,Exchange,Mandatory KYC and AML
Nexo.io,1zqHtpR3hcaJgGA6GRRN2FoZ1Z2N3tQq5Sup9tykvnHj86t,Exchange,Mandatory KYC and AML
Kraken.com,1zqCfqqC8pcM68P9x1Nbt5YwDBmtCsGmZ5USSvBLbpCyeYB,Exchange,Mandatory KYC and AML
ChangeNow.io,1zqAWJiBgXfBHijP1FsMYDAtRnChc1CEJ6JuDPRVg95Mo3k,Exchange,OTC
Bitget.com,1zq5NXwL1iMn3PK4DrSysBCZo259ZT6kv2iTyZa6MCmBwhe,Exchange,Optional KYC and AML
Binance.com,1zq4xXWLuCQAXuq9BTooRB11ZZ4HgL5rNBx79psPNipZGFF,Exchange,Mandatory KYC and AML
Kraken.com,1zq4wJ6S5ANmq9EXfp2PBHST7vXLH2f38xnKSozTaXMaV6F,Exchange,Mandatory KYC and AML
Coinbase.com,1zq3xNM7L16oBjJ5NzQo4PpsL2NSnXtJrdmhMLu6617xSDP,Exchange,Mandatory KYC and AML
HitBTC,1zpz4f1gC2z8jNwybU6kWeBd8rJHGmoSPuufpGDPu6ZRP2r,Exchange,Optional KYC and AML
Kraken.com,1zpxm7TEdawoQayGEUVwH9WUHCm67ae3MS78bRfW135Jp7D,Exchange,Mandatory KYC and AML
Kraken.com,1zpvuVfBVDk9Q5RhVjYvb2wG9pUy2DvmmT7SAnv8BuZzzXr,Exchange,Mandatory KYC and AML
ChangeNow.io,1zpuCEHrtwG8Q65rwwf2iWn29Gwm1dn1iwcQiPjokWtpjVi,Exchange,OTC
Nexo.io,1zptzRVSv82gPbmskw1yJnsUfjP7TD4xFSYfbJpGYgif9iN,Exchange,Mandatory KYC and AML
Okx.com,1zptJJ2ifUDvgJGKV8jfnsreWMrXF6N8gr7nfHZiRaZ698y,Exchange,Mandatory KYC and AML
Gate.io,1zpsMqMWBRPu2aznnGCmEktTwGCyKAcCLXYsgD8jv2HueFH,Exchange,Mandatory KYC and AML
Nexo.io,1zpr35hL5KpGwmf1iXBww56yBPUs1ym4GvFCmd1pahKC3xH,Exchange,Mandatory KYC and AML
Nexo.io,1zpoyon2cZDu83Y3M5v2DxnpzGyqUUtEuoSsbCKmvAy9bny,Exchange,Mandatory KYC and AML
Bitget.com,1zpnsoL89xysfsF5Y6EZmHtdJpe6MtpPAsmZksYxZ2xEYbX,Exchange,Optional KYC and AML
MEXC Global,1zpn7daiXhMctxtKCbvoxuQJhGo7DsKnLxnNeJcS68mgTfG,Exchange,Optional KYC and AML
Gate.io,1zpkjHcfFNgLAwRZSj6hwCr45ruL995LCDmzsmntd5969R1,Exchange,Mandatory KYC and AML
ChangeNow.io,1zphMfwkrsuJ69zAtQkUjz1z2tnJKaQCAJfvBNxobnAmyGJ,Exchange,OTC
Coinbase.com,1zpfE62a6QFbadj2rEKMkJvicJE5ShcZnkiHv1oKsDhpx2M,Exchange,Mandatory KYC and AML
Nexo.io,1zpdSkqzhrQXNGPhcL9cDf2JYzrvZgt9bugtSwLmbny9cYs,Exchange,Mandatory KYC and AML
Bybit.com,1zpcd5NFV8FUHzaj8zgatoCjwqvQMv537m6Aa98RXr9Aur9,Exchange,Mandatory KYC and AML
Kraken.com,1zpc7dzjAqmx7jwqLbp9qF5FG7KYqKpwQ3twHwMjhQTDUuX,Exchange,Mandatory KYC and AML
Kraken.com,1zpb3DyAg9koGMmWJMiEH5UyYr2wd5T5nBYPsXRKSjVRwzi,Exchange,Mandatory KYC and AML
Bybit.com,1zpadDtxaDTeCYi9B9ptCfUazRxhQWkJ5Zej4zpTpqH5PGN,Exchange,Mandatory KYC and AML
Okx.com,1zpaRpPCnCBaqjVRthXg7JH2BXUCUozHmsY7zeMgLp2mUem,Exchange,Mandatory KYC and AML
FTX.COM,1zpXVNVFpDsYv5AXv7SzySn6NB2sUWuDKfjCh2p7HwWNM8s,Exchange,Inactive
Kucoin.com,1zpUb4HJohJQuQ4tuNJ4Sva91ELJCtSAwJwhipL1YZmnCJ8,Exchange,Mandatory KYC and AML
Okx.com,1zpUJrFZQJt4hLGhnMQzEBVsnchdYYZJungzFRk4BNKGDXc,Exchange,Mandatory KYC and AML
Bitkub.com,1zpU9ghS1Auk94DDvTnstPGkxAXxTeGFNym8WtRkV8WwXRB,Exchange,Mandatory KYC and AML
Kraken.com,1zpS4sp9RwLR3QR7hR8M3Se4YYUhx5F7rwhxNTRAQ2TJmuX,Exchange,Mandatory KYC and AML
Kraken.com,1zpRRU9uYvRNQmE6FtqtdMEvcNsVWJkBCEavgzooHtVV69R,Exchange,Mandatory KYC and AML
Kraken.com,1zpRBMJY6CxNz1ASC12ABbag4SEEk9Kh1J8gMsqnc7ber5E,Exchange,Mandatory KYC and AML
Bybit.com,1zpQQgJdrtLK51Mja9G3hSJkgmAG64tvhG7c1FtQUCyWkZS,Exchange,Mandatory KYC and AML
Binance.com,1zpQCKrmDviqZK9kYbmtXW1Xs67tGz1Fuj5qnzYXLGZD6jJ,Exchange,Mandatory KYC and AML
BKEX,1zpNhtXHDyWTaMieouoAn8D4s1qSKCe4ABcGdr2tBbanAWM,Exchange,Mandatory KYC and AML
Kucoin.com,1zpN2hZaYx2MaSBBEDn4LoNZgc6k9W8Kwc9ZmbjMFyq629Q,Exchange,Mandatory KYC and AML
Binance.com,1zpMopAGDAHYiWPUhq49mKJbCN1bMGi9qKZUtSyjg4JDJLS,Exchange,Mandatory KYC and AML
Bitfinex.com,1zpMWEnbAGUwgNAHuroejk3HfePepRN8GxLD8zZ5hwt1h4C,Exchange,Mandatory KYC and AML
Kraken.com,1zpLSKtcQZqFWXAH6oZB1wp9eM1QETm9hHrn6r71qsgAb31,Exchange,Mandatory KYC and AML
Binance.com,1zpKxgeFaS41ZxVQHnUiVDbBV9ywgM3GqmVHBHR2fHFdHi9,Exchange,Mandatory KYC and AML
Okx.com,1zpEB27CcAD46kxLK8Go7pd6jJDftdAfai9hcati9AcrDmz,Exchange,Mandatory KYC and AML
Binance.com,1zpCGLHKzk2gvhLxXcexunTjG3bkbfsm2xddFxgRWmXBbjr,Exchange,Mandatory KYC and AML
CoinEx,1zp9Avwoae3uXSrAB1Cnu6JCvjhoSeqkqU7NCJ4Vx5kugZG,Exchange,Mandatory KYC and AML
Binance.com,1zp8CnFpvj2SpJBtkdFDXR4G8ssVFn6dMfCCM8S7opdGFZc,Exchange,Mandatory KYC and AML
Kraken.com,1zp7j65PQN4jmSGvJMcocHpLumK5ndQZmXA8EKTk7cAEAQ1,Exchange,Mandatory KYC and AML
Nexo.io,1zp7cp1wiVbzpgW9D2yhuXFks9pus8WQYoNkwzW8PUxYPHb,Exchange,Mandatory KYC and AML
Gate.io,1zp69JR1ioyxsuutEFG5MvAC6y9FcpvNoV4D5aEa1JoouTJ,Exchange,Mandatory KYC and AML
FTX.COM,1zp3NjHZJQHjTTJRZ8b5L47DSUjngnxAuQMXu7pzvrY1yAR,Exchange,Inactive
Bybit.com,1zp32kiDbBUKdgm4AtCRDQayPVmFMpwYNPn6xd65MMKvpZm,Exchange,Mandatory KYC and AML
Okx.com,1zp1Vc8tQ1Nez8pZnu2XCTDqhNT1VJcavoz7Za8Jv3yUujz,Exchange,Mandatory KYC and AML
MEXC Global,1zozpUDz2jadG6keZLyYN3Y3NTC6se58cF5E5NLiCPnrWkq,Exchange,Optional KYC and AML
Kraken.com,1zozPPqcC1kxNNoNMqsM53u2jLhiikyeh12uBx12iy9egBp,Exchange,Mandatory KYC and AML
Kucoin.com,1zozGXmPTK1oKRJpFCLsf4K7m1BZCuN1qpYHUZkmFjA7jJ2,Exchange,Mandatory KYC and AML
Bitfinex.com,1zoyAdFqhoGbnbhqw5seF9fcfQ3bESbGLpVb9JGzMXnccFu,Exchange,Mandatory KYC and AML
Coinbase.com,1zoxqs4FoaSfNsvpFUHK9Bj7HwFrRBwPovjBfL9rKcrnbJz,Exchange,Mandatory KYC and AML
Kraken.com,1zov8FbSq7V9kLmP1wxKWJTtdA6etVMBUdjnbsCz2C4GzVT,Exchange,Mandatory KYC and AML
Poloniex,1zouVhEsCnMX2PbFnFR2bFdTjUXVHWTMqatAB14MKjGmseQ,Exchange,Mandatory KYC and AML
Bybit.com,1zotH2HVA1pAvgcRssjz1yNB67F3BWL15YqHLJPqahW2sBN,Exchange,Mandatory KYC and AML
Bybit.com,1zosrd71VvPvMv4CbG9s1LH5BBVAdxqFmnvx6R91hQ8oNfW,Exchange,Mandatory KYC and AML
Kucoin.com,1zosjCp2oiCbAeqJrNRa8ATZ6wrfKJqVgCv7diKsyWaLm4F,Exchange,Mandatory KYC and AML
Coinbase.com,1zorV5ozzoVEpxfuGVtVQwp5USf2qUPHWdB1HD2hf4fbKJS,Exchange,Mandatory KYC and AML
CoinEx,1zorC9LrfeNsLpJ9k5ZcDfjTDq9U6cRLDC68WE1FgYA4vWz,Exchange,Mandatory KYC and AML
Okx.com,1zorBXXtToS7UKYKhr69WHwMNUCDdyKLcwKXet2Fp32XyEX,Exchange,Mandatory KYC and AML
Kraken.com,1zooM8Z9XUoqwds5sYanEKfrWuS1AGSSVhfn47xCzkVSzo3,Exchange,Mandatory KYC and AML
Okx.com,1zooHiq9JhEbHTGL9Dqp2zKdyX1UQEUveLkpZ3PDgefM9C9,Exchange,Mandatory KYC and AML
Kraken.com,1zoo3nt6oyMWY1Kv1H6gDuWJZuXHgHs7mctpiwEHMt4EBJY,Exchange,Mandatory KYC and AML
Kraken.com,1zonoxQzEjeaxhgTP4rGBNnQZ7V7aH8nFUYZz5p5QpTwM1L,Exchange,Mandatory KYC and AML
Kucoin.com,1zondjSB7nmY66ospRGRoih6gbNVt2xuquUTHUPRotypCGs,Exchange,Mandatory KYC and AML
Kraken.com,1zom8V7V1f6hWHYMsbgYrFLQmJ77ZLh5nGBfNbpXWZ11nNF,Exchange,Mandatory KYC and AML
Kraken.com,1zoki8jJ6Gesgas3vudXiKoJqg9KgZVayihSKsPqWrNnDqf,Exchange,Mandatory KYC and AML
Kraken.com,1zojnqw8rnuFJ3jwa7ZqbwsL7BvGBeMLQzVswppvTBoVPtK,Exchange,Mandatory KYC and AML
